Date,Price,Open,High,Low,index,Change %
2/2/2018,1332.98,1349.16,1350.12,1327.21,1525,-1.20%
2/5/2018,1339.6,1332.32,1341.7,1328.88,1524,0.50%
2/6/2018,1325.02,1339.68,1346.08,1320.04,1523,-1.09%
2/7/2018,1318.49,1325.16,1332.49,1312.05,1522,-0.49%
2/8/2018,1318.97,1318.61,1322.17,1306.9,1521,0.04%
2/9/2018,1316.69,1318.87,1322.71,1311.06,1520,-0.17%
2/12/2018,1322.88,1315.04,1326.2,1314.11,1519,0.47%
2/13/2018,1329.55,1322.29,1330.96,1321.39,1518,0.50%
2/14/2018,1350.76,1329.53,1355.57,1319.42,1517,1.60%
2/15/2018,1353.3,1350.78,1357.18,1348.41,1516,0.19%
2/16/2018,1347.86,1353.29,1361.84,1344.78,1515,-0.40%
2/19/2018,1346.69,1347.5,1351.35,1345.99,1514,-0.09%
2/20/2018,1329.49,1346.74,1348.21,1328.22,1513,-1.28%
2/21/2018,1324.26,1329.82,1336.58,1322.6,1512,-0.39%
2/22/2018,1331.51,1323.93,1332.2,1320.69,1511,0.55%
2/23/2018,1328.94,1331.8,1332.23,1325.58,1510,-0.19%
2/26/2018,1333.16,1327.56,1340.91,1326.42,1509,0.32%
2/27/2018,1318.2,1333.13,1336.74,1313.32,1508,-1.12%
2/28/2018,1318.05,1318.53,1322.82,1315.8,1507,-0.01%
3/1/2018,1316.55,1318.53,1321.3,1302.99,1506,-0.11%
3/2/2018,1322.2,1316.51,1325.51,1314.93,1505,0.43%
3/5/2018,1320.01,1323.75,1327.92,1317.26,1504,-0.17%
3/6/2018,1334.46,1320.36,1338.89,1319.91,1503,1.09%
3/7/2018,1325.54,1334.5,1340.47,1321.95,1502,-0.67%
3/8/2018,1322.35,1325.84,1329.39,1319.19,1501,-0.24%
3/9/2018,1323.7,1322.32,1325.15,1313.05,1500,0.10%
3/12/2018,1323.05,1323.69,1324.67,1315.39,1499,-0.05%
3/13/2018,1326.39,1322.81,1328.66,1316.79,1498,0.25%
3/14/2018,1325,1326.42,1330.42,1321.91,1497,-0.10%
3/15/2018,1316.26,1324.39,1328.16,1315.05,1496,-0.66%
3/16/2018,1314,1317.11,1322.67,1310.31,1495,-0.17%
3/19/2018,1316.94,1313.94,1320.07,1307.89,1494,0.22%
3/20/2018,1311.21,1317,1318.66,1307.31,1493,-0.44%
3/21/2018,1332.17,1311.28,1336.96,1309.98,1492,1.60%
3/22/2018,1328.95,1332.15,1335.23,1324.88,1491,-0.24%
3/23/2018,1347.22,1329.17,1350.66,1329.17,1490,1.37%
3/26/2018,1353.46,1347.91,1356.37,1343.55,1489,0.46%
3/27/2018,1344.71,1353.51,1357.06,1340.16,1488,-0.65%
3/28/2018,1324.99,1345.74,1347.39,1323.59,1487,-1.47%
3/29/2018,1325,1325.41,1329.32,1322.21,1486,0.00%
4/2/2018,1341.35,1326.2,1345.26,1324.9,1485,1.23%
4/3/2018,1332.83,1340.69,1342.87,1329.18,1484,-0.64%
4/4/2018,1333.35,1332.82,1348.45,1331.59,1483,0.04%
4/5/2018,1326.55,1333.02,1335.29,1322.8,1482,-0.51%
4/6/2018,1333.2,1326.38,1335.59,1321.47,1481,0.50%
4/9/2018,1336.24,1333.14,1338.36,1326.98,1480,0.23%
4/10/2018,1340.05,1336.87,1343.55,1331.81,1479,0.29%
4/11/2018,1353.29,1339.94,1365.61,1339.68,1478,0.99%
4/12/2018,1335.48,1352.7,1353.6,1333.96,1477,-1.32%
4/13/2018,1345.46,1335.2,1347.5,1335.2,1476,0.75%
4/16/2018,1345.91,1344.58,1350.89,1340.17,1475,0.03%
4/17/2018,1347.29,1345.65,1349.8,1337.73,1474,0.10%
4/18/2018,1349.32,1347.5,1356.14,1342.1,1473,0.15%
4/19/2018,1345.6,1349.33,1355.12,1341.23,1472,-0.28%
4/20/2018,1335.12,1346.06,1346.56,1335.07,1471,-0.78%
4/23/2018,1325,1335.81,1336.38,1322.81,1470,-0.76%
4/24/2018,1330.68,1324.71,1333.04,1322.6,1469,0.43%
4/25/2018,1323.33,1330.12,1332.4,1318.9,1468,-0.55%
4/26/2018,1317.28,1322.39,1326.96,1315.45,1467,-0.46%
4/27/2018,1322.8,1317.57,1326.11,1316.26,1466,0.42%
4/30/2018,1315.36,1322.81,1325.34,1310.51,1465,-0.56%
5/1/2018,1303.97,1315.58,1316.69,1301.88,1464,-0.87%
5/2/2018,1304.85,1304.38,1313.8,1303.94,1463,0.07%
5/3/2018,1312.09,1305.18,1318.91,1305.02,1462,0.55%
5/4/2018,1315.05,1312.3,1315.61,1308.41,1461,0.23%
5/7/2018,1314.3,1315.03,1319.22,1310.29,1460,-0.06%
5/8/2018,1314.47,1313.57,1318.08,1306.2,1459,0.01%
5/9/2018,1312.78,1314.46,1317.78,1304.48,1458,-0.13%
5/10/2018,1321.39,1312.12,1323.14,1310.89,1457,0.66%
5/11/2018,1318.22,1321.57,1326.49,1317.94,1456,-0.24%
5/14/2018,1312.82,1318.56,1322.76,1312.82,1455,-0.41%
5/15/2018,1290.64,1313.09,1315.24,1288.71,1454,-1.69%
5/16/2018,1291.03,1290.32,1297.67,1287.01,1453,0.03%
5/17/2018,1291,1291.13,1295.29,1286.41,1452,0.00%
5/18/2018,1292.5,1291.35,1295.26,1286.81,1451,0.12%
5/21/2018,1292.68,1290.9,1293.53,1282.15,1450,0.01%
5/22/2018,1291.32,1292.85,1296.44,1287.8,1449,-0.11%
5/23/2018,1293.75,1291.5,1298.59,1288.61,1448,0.19%
5/24/2018,1304.88,1294.06,1306.97,1292.91,1447,0.86%
5/25/2018,1301.61,1304.44,1308.24,1300.05,1446,-0.25%
5/28/2018,1298.11,1298.74,1300.47,1295.62,1445,-0.27%
5/29/2018,1298.86,1298.68,1307.14,1294.3,1444,0.06%
5/30/2018,1301.48,1299.02,1304.7,1295.75,1443,0.20%
5/31/2018,1298.32,1301.51,1306.86,1297.9,1442,-0.24%
6/1/2018,1293.14,1298.98,1300.72,1289.52,1441,-0.40%
6/4/2018,1291.98,1293.16,1298.47,1290.27,1440,-0.09%
6/5/2018,1296.13,1292.34,1300.94,1289.79,1439,0.32%
6/6/2018,1297,1297.15,1302.85,1294.63,1438,0.07%
6/7/2018,1297.12,1296.41,1303.48,1295.08,1437,0.01%
6/8/2018,1298.75,1297.32,1301.27,1294.2,1436,0.13%
6/11/2018,1300.14,1299.17,1302.57,1294.13,1435,0.11%
6/12/2018,1295.97,1300.09,1300.88,1293,1434,-0.32%
6/13/2018,1299.71,1295.47,1301.53,1292.55,1433,0.29%
6/14/2018,1302.22,1299.85,1309.69,1297.34,1432,0.19%
6/15/2018,1279.84,1302.15,1303.92,1275.85,1431,-1.72%
6/18/2018,1278.31,1279.16,1282.02,1277.08,1430,-0.12%
6/19/2018,1274.76,1278.41,1284.46,1270.39,1429,-0.28%
6/20/2018,1268.1,1274.75,1276.64,1267.8,1428,-0.52%
6/21/2018,1267.2,1268.58,1270.49,1261.22,1427,-0.07%
6/22/2018,1269.28,1267.7,1271.79,1266.9,1426,0.16%
6/25/2018,1266,1272.66,1273.54,1264.8,1425,-0.26%
6/26/2018,1258.99,1265.72,1268.03,1254.51,1424,-0.55%
6/27/2018,1252.02,1258.21,1260.52,1250.7,1423,-0.55%
6/28/2018,1248.28,1251.91,1254.65,1245.71,1422,-0.30%
6/29/2018,1253,1247.74,1256.38,1246.51,1421,0.38%
7/2/2018,1241.97,1253.5,1254.61,1239.59,1420,-0.88%
7/3/2018,1252.93,1242.21,1257.41,1237.81,1419,0.88%
7/4/2018,1256.95,1252.42,1261.85,1252.16,1418,0.32%
7/5/2018,1257.76,1256.9,1260.17,1251.08,1417,0.06%
7/6/2018,1254.99,1257.97,1259.53,1252.93,1416,-0.22%
7/9/2018,1257.76,1255.12,1266.26,1255.12,1415,0.22%
7/10/2018,1255.65,1257.69,1260.7,1247.23,1414,-0.17%
7/11/2018,1242.16,1255.81,1257.27,1241.29,1413,-1.07%
7/12/2018,1247.14,1242.06,1248.94,1241.38,1412,0.40%
7/13/2018,1241.52,1247.51,1248.54,1237.1,1411,-0.45%
7/16/2018,1240.82,1241.76,1246.29,1238.49,1410,-0.06%
7/17/2018,1227.51,1240.83,1245.35,1225.97,1409,-1.07%
7/18/2018,1227.18,1227.73,1229.92,1221.56,1408,-0.03%
7/19/2018,1222.8,1227.42,1229.27,1211.48,1407,-0.36%
7/20/2018,1231.76,1223.49,1232.68,1215.84,1406,0.73%
7/23/2018,1224.54,1231.28,1235.49,1222.08,1405,-0.59%
7/24/2018,1224.55,1225.06,1229.83,1218.25,1404,0.00%
7/25/2018,1231.61,1224.31,1234.64,1223.1,1403,0.58%
7/26/2018,1222.67,1231.31,1235.57,1222.17,1402,-0.73%
7/27/2018,1223.38,1222.88,1227.64,1217.34,1401,0.06%
7/30/2018,1221.8,1223.05,1225.59,1219.05,1400,-0.13%
7/31/2018,1223.83,1221.73,1228.74,1214.82,1399,0.17%
8/1/2018,1216.05,1224,1225.36,1215.76,1398,-0.64%
8/2/2018,1207.96,1215.25,1221.42,1207.2,1397,-0.67%
8/3/2018,1213.43,1208.01,1220.41,1204.4,1396,0.45%
8/6/2018,1206.94,1214.1,1218.69,1206.93,1395,-0.53%
8/7/2018,1211.02,1207.67,1216.54,1207.67,1394,0.34%
8/8/2018,1213.61,1210.7,1216.26,1206.29,1393,0.21%
8/9/2018,1212.35,1213.89,1217.65,1210.72,1392,-0.10%
8/10/2018,1211.3,1212.56,1217.48,1205.85,1391,-0.09%
8/13/2018,1193.64,1211.26,1214.23,1191.75,1390,-1.46%
8/14/2018,1194.03,1194.17,1199.04,1192.14,1389,0.03%
8/15/2018,1174.88,1194.5,1195.22,1173.33,1388,-1.60%
8/16/2018,1174.16,1175.73,1182.59,1160.56,1387,-0.06%
8/17/2018,1184.77,1173.72,1185.42,1172.03,1386,0.90%
8/20/2018,1190.53,1183.71,1191.21,1182.63,1385,0.49%
8/21/2018,1196.12,1190.59,1197.38,1187.5,1384,0.47%
8/22/2018,1195.51,1196.68,1201.91,1192.45,1383,-0.05%
8/23/2018,1185.31,1195.83,1197,1183.67,1382,-0.85%
8/24/2018,1205.97,1185.32,1208.87,1183.32,1381,1.74%
8/27/2018,1211.35,1206.92,1212.75,1202.84,1380,0.45%
8/28/2018,1201.26,1211.45,1214.68,1199.41,1379,-0.83%
8/29/2018,1206.66,1201.28,1207.73,1200.9,1378,0.45%
8/30/2018,1199.88,1206.32,1208.18,1196.32,1377,-0.56%
8/31/2018,1201.09,1200.34,1209.17,1198.43,1376,0.10%
9/3/2018,1201.15,1200.59,1204.59,1196.11,1375,0.01%
9/4/2018,1191.35,1201.29,1202.31,1189.55,1374,-0.82%
9/5/2018,1196.75,1191.18,1198.82,1191.1,1373,0.45%
9/6/2018,1200.14,1197.19,1207.36,1195.59,1372,0.28%
9/7/2018,1195.86,1200.03,1204.03,1193.28,1371,-0.36%
9/10/2018,1195.88,1195.12,1198.92,1191.52,1370,0.00%
9/11/2018,1198.29,1195.73,1200.12,1187.95,1369,0.20%
9/12/2018,1206.19,1198.93,1209.22,1192.9,1368,0.66%
9/13/2018,1201.44,1207.3,1213.39,1200.37,1367,-0.39%
9/14/2018,1193.71,1201.76,1208.98,1193.13,1366,-0.64%
9/17/2018,1200.93,1193.18,1205.2,1192.97,1365,0.60%
9/18/2018,1198.35,1202.14,1204.28,1196.21,1364,-0.21%
9/19/2018,1203.99,1197.84,1206.53,1197.81,1363,0.47%
9/20/2018,1207.58,1204.16,1209.14,1201.47,1362,0.30%
9/21/2018,1199.55,1207.52,1211.47,1191.97,1361,-0.66%
9/24/2018,1198.86,1198.56,1204.48,1194.23,1360,-0.06%
9/25/2018,1201.31,1198.84,1203.71,1197.21,1359,0.20%
9/26/2018,1194.46,1201.23,1202.84,1190.53,1358,-0.57%
9/27/2018,1182.8,1194.8,1198.94,1181.98,1357,-0.98%
9/28/2018,1192.09,1183.21,1194,1180.74,1356,0.79%
10/1/2018,1188.47,1192.55,1192.95,1184.95,1355,-0.30%
10/2/2018,1203.1,1189.2,1208.65,1188.57,1354,1.23%
10/3/2018,1197.37,1203.39,1208.77,1196.71,1353,-0.48%
10/4/2018,1199.66,1197.35,1207.11,1195.76,1352,0.19%
10/5/2018,1202.86,1199.41,1206.18,1197,1351,0.27%
10/8/2018,1188.01,1203.14,1204.49,1183.58,1350,-1.23%
10/9/2018,1189.62,1189.01,1192.23,1183.49,1349,0.14%
10/10/2018,1194.78,1189.59,1195.19,1185.22,1348,0.43%
10/11/2018,1224.33,1195.01,1226.87,1191.3,1347,2.47%
10/12/2018,1217.93,1224.17,1224.45,1215.61,1346,-0.52%
10/15/2018,1226.93,1217.45,1233.65,1217.4,1345,0.74%
10/16/2018,1224.43,1227.12,1232.77,1223.35,1344,-0.20%
10/17/2018,1222.68,1224.08,1229.9,1220.32,1343,-0.14%
10/18/2018,1225.75,1222.35,1230.85,1218.78,1342,0.25%
10/19/2018,1226.32,1225.66,1231.07,1223.03,1341,0.05%
10/22/2018,1222.17,1228.61,1230.18,1220.3,1340,-0.34%
10/23/2018,1230.49,1222.32,1240,1221.72,1339,0.68%
10/24/2018,1234.22,1231.06,1234.27,1225.74,1338,0.30%
10/25/2018,1232.23,1234.59,1239.85,1228.08,1337,-0.16%
10/26/2018,1233.59,1232.24,1243.73,1229.8,1336,0.11%
10/29/2018,1229.74,1234.16,1235.79,1224.45,1335,-0.31%
10/30/2018,1223.44,1230.17,1231.45,1220.22,1334,-0.51%
10/31/2018,1214.54,1223,1223.7,1211.92,1333,-0.73%
11/1/2018,1233.24,1215.2,1237.83,1214.84,1332,1.54%
11/2/2018,1232.89,1234.04,1236.79,1229.85,1331,-0.03%
11/5/2018,1231.3,1233.36,1235.46,1226.88,1330,-0.13%
11/6/2018,1226.8,1231.66,1236.31,1223.41,1329,-0.37%
11/7/2018,1226.11,1227.24,1236.23,1223.31,1328,-0.06%
11/8/2018,1223.54,1225.99,1227.05,1219.63,1327,-0.21%
11/9/2018,1209.6,1223.88,1223.97,1206.52,1326,-1.14%
11/12/2018,1200.65,1209.46,1211.45,1200.18,1325,-0.74%
11/13/2018,1202.35,1200.96,1205.57,1196.29,1324,0.14%
11/14/2018,1210.91,1202.26,1216.33,1197.12,1323,0.71%
11/15/2018,1213,1210.87,1216.36,1207.56,1322,0.17%
11/16/2018,1221.47,1213.02,1225.37,1212.48,1321,0.70%
11/19/2018,1224.05,1221.76,1225.26,1217.52,1320,0.21%
11/20/2018,1221.55,1224.37,1229.17,1219.67,1319,-0.20%
11/21/2018,1226.02,1221.55,1230.15,1219.23,1318,0.37%
11/22/2018,1227.45,1226.69,1229.8,1225.3,1317,0.12%
11/23/2018,1223.19,1227.33,1229.27,1220.53,1316,-0.35%
11/26/2018,1222.37,1224,1228.13,1221.14,1315,-0.07%
11/27/2018,1214.69,1222.65,1225.6,1211.74,1314,-0.63%
11/28/2018,1221.11,1214.64,1226.32,1210.73,1313,0.53%
11/29/2018,1223.99,1221.43,1229.35,1220.49,1312,0.24%
11/30/2018,1221.97,1223.97,1225.65,1216.24,1311,-0.17%
12/3/2018,1231.08,1223.12,1234.94,1221.09,1310,0.75%
12/4/2018,1238.55,1231.35,1242.24,1230.41,1309,0.61%
12/5/2018,1237.56,1238.54,1239.35,1232.96,1308,-0.08%
12/6/2018,1237.99,1237.87,1244.7,1234.64,1307,0.03%
12/7/2018,1248.1,1238.32,1250.42,1237.49,1306,0.82%
12/10/2018,1244.59,1250.43,1250.62,1241.21,1305,-0.28%
12/11/2018,1242.94,1244.53,1249.62,1240.55,1304,-0.13%
12/12/2018,1245.8,1243.25,1247.56,1241.95,1303,0.23%
12/13/2018,1242.46,1246.02,1247.13,1240.23,1302,-0.27%
12/14/2018,1238.21,1242.41,1243.11,1232.48,1301,-0.34%
12/17/2018,1245.91,1237.25,1248.18,1235.47,1300,0.62%
12/18/2018,1249.38,1246.01,1250.36,1244.44,1299,0.28%
12/19/2018,1243.39,1249.67,1258.41,1241.54,1298,-0.48%
12/20/2018,1260.14,1243.7,1266.79,1242.89,1297,1.35%
12/21/2018,1256.01,1260.1,1262.84,1253.37,1296,-0.33%
12/24/2018,1269.13,1259.09,1270.13,1258.34,1295,1.04%
12/26/2018,1266.98,1270.33,1279.14,1264.34,1294,-0.17%
12/27/2018,1275.22,1266.89,1279.04,1266.09,1293,0.65%
12/28/2018,1280.75,1275.22,1282.17,1273.98,1292,0.43%
12/31/2018,1282.82,1280.08,1284.18,1277.09,1291,0.16%
1/1/2019,1282.62,1283.13,1283.24,1282.62,1290,-0.02%
1/2/2019,1284.77,1281.62,1288.69,1278.33,1289,0.17%
1/3/2019,1293.99,1285.12,1295.27,1284.16,1288,0.72%
1/4/2019,1284.92,1294.06,1298.51,1276.49,1287,-0.70%
1/7/2019,1288.67,1285.78,1295.14,1282.29,1286,0.29%
1/8/2019,1285.35,1289.13,1290.69,1279.2,1285,-0.26%
1/9/2019,1293.13,1285.36,1293.95,1279.63,1284,0.61%
1/10/2019,1286.38,1293.11,1297.14,1285.81,1283,-0.52%
1/11/2019,1288,1286.72,1295.65,1286.25,1282,0.13%
1/14/2019,1291.73,1287.16,1295.9,1287.16,1281,0.29%
1/15/2019,1289.31,1291.76,1294.7,1286.37,1280,-0.19%
1/16/2019,1293.52,1289.13,1295.02,1287.59,1279,0.33%
1/17/2019,1291.9,1293.99,1295.84,1288.96,1278,-0.13%
1/18/2019,1281.49,1292.18,1292.86,1280.64,1277,-0.81%
1/21/2019,1280.28,1281.75,1284.29,1277.06,1276,-0.09%
1/22/2019,1285.04,1279.73,1285.84,1277.25,1275,0.37%
1/23/2019,1282.39,1285.34,1286.92,1278.38,1274,-0.21%
1/24/2019,1280.94,1282.74,1285.15,1276.97,1273,-0.11%
1/25/2019,1303.22,1280.94,1303.69,1279.39,1272,1.74%
1/28/2019,1303.53,1303.49,1304.49,1297.26,1271,0.02%
1/29/2019,1311.93,1303.53,1312.05,1302.12,1270,0.64%
1/30/2019,1319.91,1312.27,1323.74,1308.81,1269,0.61%
1/31/2019,1320.94,1320.18,1326.68,1317.55,1268,0.08%
2/1/2019,1318,1320.95,1323.58,1315.66,1267,-0.22%
2/4/2019,1311.75,1317.55,1318.8,1308.26,1266,-0.47%
2/5/2019,1315.01,1311.75,1316.86,1310.3,1265,0.25%
2/6/2019,1306.22,1315.03,1315.88,1305.38,1264,-0.67%
2/7/2019,1310.09,1305.87,1311.99,1302.17,1263,0.30%
2/8/2019,1314.07,1310.14,1315.72,1307.23,1262,0.30%
2/11/2019,1308.33,1314.22,1314.88,1303.58,1261,-0.44%
2/12/2019,1310.89,1308.55,1315.12,1306.64,1260,0.20%
2/13/2019,1306.19,1310.88,1318.19,1304.5,1259,-0.36%
2/14/2019,1312.55,1306.16,1314.43,1302.63,1258,0.49%
2/15/2019,1321.41,1312.98,1322.98,1311.16,1257,0.68%
2/18/2019,1326.9,1321.95,1328.39,1321.11,1256,0.42%
2/19/2019,1341.16,1325.9,1341.87,1322.33,1255,1.07%
2/20/2019,1338.49,1341.25,1346.81,1336.63,1254,-0.20%
2/21/2019,1323.49,1338.89,1341.88,1322.24,1253,-1.12%
2/22/2019,1327.8,1323.52,1333.17,1321.16,1252,0.33%
2/25/2019,1327.12,1328.57,1332.59,1325.03,1251,-0.05%
2/26/2019,1328.96,1327.44,1330.59,1323.61,1250,0.14%
2/27/2019,1319.88,1328.91,1329.63,1316.51,1249,-0.68%
2/28/2019,1313.05,1320.18,1327.42,1312.54,1248,-0.52%
3/1/2019,1293.56,1312.81,1315.33,1290.16,1247,-1.48%
3/4/2019,1286.66,1293.62,1297.11,1282.75,1246,-0.53%
3/5/2019,1287.43,1286.67,1289.75,1280.95,1245,0.06%
3/6/2019,1286.76,1287.62,1291.07,1283.45,1244,-0.05%
3/7/2019,1285.74,1286.71,1289.06,1281.16,1243,-0.08%
3/8/2019,1298.39,1285.91,1300.99,1285.29,1242,0.98%
3/11/2019,1294.25,1298.7,1299.27,1290.15,1241,-0.32%
3/12/2019,1302.01,1293.71,1302.19,1292.06,1240,0.60%
3/13/2019,1309.28,1302.01,1311.33,1300.56,1239,0.56%
3/14/2019,1296.28,1309.61,1310.46,1292.75,1238,-0.99%
3/15/2019,1301.38,1295.74,1306.58,1293.66,1237,0.39%
3/18/2019,1303.7,1301.64,1306.78,1298.12,1236,0.18%
3/19/2019,1306.55,1303.45,1311.07,1302.45,1235,0.22%
3/20/2019,1312.48,1305.61,1316.83,1298.5,1234,0.45%
3/21/2019,1309.45,1312.64,1320.47,1303.25,1233,-0.23%
3/22/2019,1313.38,1309.14,1315.08,1306.81,1232,0.30%
3/25/2019,1321.9,1313.05,1324.43,1310.8,1231,0.65%
3/26/2019,1315.51,1321.51,1323.24,1312.51,1230,-0.48%
3/27/2019,1309.87,1315.81,1319.57,1308.07,1229,-0.43%
3/28/2019,1290.55,1309.85,1312.63,1288.7,1228,-1.47%
3/29/2019,1292.15,1290.14,1299.82,1286.6,1227,0.12%
4/1/2019,1287.66,1291.33,1297.04,1286.5,1226,-0.35%
4/2/2019,1293.15,1287.55,1293.15,1285.16,1225,0.43%
4/3/2019,1289.9,1292.21,1294.67,1288.2,1224,-0.25%
4/4/2019,1292.38,1289.95,1294.36,1280.84,1223,0.19%
4/5/2019,1291.7,1292.46,1293.77,1284.46,1222,-0.05%
4/8/2019,1297.41,1291.65,1303.86,1291.35,1221,0.44%
4/9/2019,1304.13,1297.24,1306.34,1296.55,1220,0.52%
4/10/2019,1308.05,1303.96,1310.75,1300.89,1219,0.30%
4/11/2019,1292.6,1307.95,1309.36,1289.45,1218,-1.18%
4/12/2019,1290.4,1292.3,1296.05,1290.11,1217,-0.17%
4/15/2019,1287.88,1290.45,1292.01,1282.21,1216,-0.20%
4/16/2019,1276.57,1287.91,1289,1273.1,1215,-0.88%
4/17/2019,1274.14,1276.86,1280.06,1272.93,1214,-0.19%
4/18/2019,1275.39,1273.38,1277.95,1271.02,1213,0.10%
4/22/2019,1274.92,1275.83,1279.96,1273.45,1212,-0.04%
4/23/2019,1272.4,1275.26,1276.66,1266.15,1211,-0.20%
4/24/2019,1275.36,1272.31,1278.74,1268.55,1210,0.23%
4/25/2019,1277.35,1275.6,1282.78,1273.5,1209,0.16%
4/26/2019,1286.25,1277.42,1288.99,1276.05,1208,0.70%
4/29/2019,1279.8,1286.4,1286.81,1277.78,1207,-0.50%
4/30/2019,1283.6,1279.98,1286.39,1279.54,1206,0.30%
5/1/2019,1276.61,1283.46,1287.21,1272.99,1205,-0.54%
5/2/2019,1270.54,1276.81,1278.18,1266.1,1204,-0.48%
5/3/2019,1279.19,1270.61,1282.67,1268.81,1203,0.68%
5/6/2019,1280.33,1281.06,1285.76,1276.6,1202,0.09%
5/7/2019,1285.15,1281.55,1286.74,1278.5,1201,0.38%
5/8/2019,1280.93,1284.16,1291.79,1279.35,1200,-0.33%
5/9/2019,1284.14,1280.49,1288.52,1279.41,1199,0.25%
5/10/2019,1286,1284.36,1289.73,1283.21,1198,0.14%
5/13/2019,1299.9,1286.56,1301.35,1281.6,1197,1.08%
5/14/2019,1297.03,1300.11,1303.51,1293.33,1196,-0.22%
5/15/2019,1296.66,1297.17,1301.02,1292.7,1195,-0.03%
5/16/2019,1286.65,1296.75,1298.92,1283.95,1194,-0.77%
5/17/2019,1277.55,1286.5,1289.29,1274.91,1193,-0.71%
5/20/2019,1277.74,1277.8,1279.14,1273.47,1192,0.01%
5/21/2019,1274.97,1277.95,1278.06,1269.22,1191,-0.22%
5/22/2019,1273.62,1274.61,1277.42,1272.15,1190,-0.11%
5/23/2019,1283.45,1273.8,1287.63,1272.58,1189,0.77%
5/24/2019,1284.89,1283.4,1285.42,1280.45,1188,0.11%
5/27/2019,1285.2,1285.8,1287.72,1283.8,1187,0.02%
5/28/2019,1279.49,1285.59,1286.86,1276.07,1186,-0.44%
5/29/2019,1279.6,1279.71,1285.77,1278.87,1185,0.01%
5/30/2019,1288.85,1279.71,1289.22,1274.79,1184,0.72%
5/31/2019,1305.65,1288.35,1307.04,1288.09,1183,1.30%
6/3/2019,1325.17,1307.55,1328.3,1306.7,1182,1.50%
6/4/2019,1325.28,1325.05,1329.38,1319.98,1181,0.01%
6/5/2019,1330.18,1325.5,1344.26,1324.6,1180,0.37%
6/6/2019,1335.55,1332.36,1340.43,1327.8,1179,0.40%
6/7/2019,1340.7,1335.6,1348.48,1330.08,1178,0.39%
6/10/2019,1328.13,1335.96,1337.84,1324.9,1177,-0.94%
6/11/2019,1326.91,1328.26,1330.06,1319.6,1176,-0.09%
6/12/2019,1333.55,1326.78,1338.62,1326.18,1175,0.50%
6/13/2019,1342.35,1334,1343.43,1332.27,1174,0.66%
6/14/2019,1341.58,1341.55,1358.29,1337.83,1173,-0.06%
6/17/2019,1339.54,1341.91,1343.38,1332.7,1172,-0.15%
6/18/2019,1346.48,1340.09,1354.6,1338.65,1171,0.52%
6/19/2019,1360.27,1346.56,1362.5,1341.15,1170,1.02%
6/20/2019,1388.18,1360.36,1393.24,1357.8,1169,2.05%
6/21/2019,1399.05,1388.22,1411.18,1382.4,1168,0.78%
6/24/2019,1419.55,1401.35,1421.3,1400.48,1167,1.47%
6/25/2019,1423.25,1419.17,1439.03,1412.3,1166,0.26%
6/26/2019,1408.75,1423.91,1424.06,1402.38,1165,-1.02%
6/27/2019,1409.68,1409.56,1412,1400.25,1164,0.07%
6/28/2019,1409.5,1409.56,1424.64,1406.81,1163,-0.01%
7/1/2019,1384.31,1392.83,1397.56,1381.76,1162,-1.79%
7/2/2019,1418.44,1383.4,1419.72,1383.4,1161,2.47%
7/3/2019,1418.94,1419.95,1436.39,1412.48,1160,0.04%
7/4/2019,1415.64,1419.8,1422,1410.59,1159,-0.23%
7/5/2019,1399.95,1415.81,1424.36,1386.92,1158,-1.11%
7/8/2019,1395.5,1399.95,1407.9,1391.75,1157,-0.32%
7/9/2019,1397.9,1395.3,1399.9,1386.21,1156,0.17%
7/10/2019,1419,1397.8,1419.2,1389.75,1155,1.51%
7/11/2019,1404,1419.4,1426.4,1401.6,1154,-1.06%
7/12/2019,1415.74,1403.85,1416.88,1403.06,1153,0.84%
7/15/2019,1414.08,1415.9,1419.75,1407.76,1152,-0.12%
7/16/2019,1406.33,1414.69,1418.43,1401.18,1151,-0.55%
7/17/2019,1426.8,1406.41,1427,1399.95,1150,1.46%
7/18/2019,1446.3,1426.9,1448.3,1414.66,1149,1.37%
7/19/2019,1425.3,1446.38,1452.98,1420.29,1148,-1.45%
7/22/2019,1425.12,1425.15,1429.83,1422.35,1147,-0.01%
7/23/2019,1417.39,1425.15,1429.25,1414.2,1146,-0.54%
7/24/2019,1425.9,1417.26,1429.3,1416.2,1145,0.60%
7/25/2019,1414.53,1426.6,1433.86,1411.17,1144,-0.80%
7/26/2019,1418.69,1414.59,1424.8,1413.77,1143,0.29%
7/29/2019,1426.94,1419.04,1428.25,1416.86,1142,0.58%
7/30/2019,1430.85,1426.71,1433.03,1421.91,1141,0.27%
7/31/2019,1413.8,1430.91,1432.94,1411.35,1140,-1.19%
8/1/2019,1445.31,1411.21,1445.81,1400.56,1139,2.23%
8/2/2019,1440.7,1445.66,1448.05,1430.08,1138,-0.32%
8/5/2019,1463.8,1440.6,1469.8,1436.9,1137,1.60%
8/6/2019,1474.27,1464.2,1475.21,1456.65,1136,0.72%
8/7/2019,1501.2,1474.25,1510.4,1472.36,1135,1.83%
8/8/2019,1500.95,1501.95,1510.35,1490.74,1134,-0.02%
8/9/2019,1497.24,1501.4,1508.4,1494.62,1133,-0.25%
8/12/2019,1511.4,1497.51,1517.71,1487.68,1132,0.95%
8/13/2019,1501.39,1510.61,1534.56,1481.31,1131,-0.66%
